date,NTD,JPY,GBP,HKD,KRW,CAD,SGD,CNY,AUD,IDR,THB,MYR,PHP,EUR,DEM,FRF,NLG,VND
1993-09-21,26.865,105.38,1.5143,7.7345,811.1,1.3203,1.5935,8.72,0.6545,2102.6,25.16,2.5473,,,1.6385,5.707,1.841,
1993-09-22,26.905,105.98,1.5185,7.737,809.7,1.3193,1.5947,8.72,0.6555,2104.1,25.24,2.5496,,,1.63,5.6755,1.8295,
1993-09-23,26.946,105.85,1.5055,7.7345,808.9,1.3218,1.5935,8.725,0.6517,2104.4,25.24,2.553,,,1.6435,5.72,1.8455,
1993-09-24,26.93,106.05,1.5085,7.745,808.9,1.3198,1.5942,8.73,0.6545,2104.8,25.24,2.5495,,,1.6385,5.7055,1.8395,
1993-09-27,26.938,106.27,1.5139,7.7425,808.9,1.3266,1.59,8.735,0.6475,2104.3,25.19,2.5508,,,1.6282,5.677,1.829,
1993-09-29,26.918,105.23,1.512,7.7385,808.8,1.329,1.5897,8.715,0.6454,2105.0,25.25,2.546,,,1.6135,5.6328,1.8115,
1993-10-01,26.841,106.38,1.505,7.736,808.8,1.3381,1.5847,8.715,0.6454,2104.0,25.25,2.5478,,,1.6308,5.6915,1.8315,
1993-10-04,26.847,106.0,1.5137,7.7363,809.1,1.3411,1.5801,8.715,0.647,2104.0,25.27,2.5474,,,1.623,5.6635,1.823,
1993-10-05,26.85,105.3,1.5161,7.7355,812.0,1.3368,1.5752,8.715,0.6472,2103.0,25.27,2.5449,,,1.626,5.6745,1.8265,
1993-10-06,26.838,105.63,1.525,7.7315,813.1,1.3338,1.5625,8.715,0.6547,2103.7,25.23,2.5433,,,1.623,5.6743,1.825,
1993-10-07,26.838,105.35,1.523,7.727,812.1,1.3366,1.5635,8.715,0.6557,2104.0,25.19,2.5416,,,1.6238,5.6765,1.8234,
1993-10-08,26.85,105.25,1.5345,7.7277,811.4,1.3303,1.5685,8.715,0.6583,2105.0,25.17,2.5405,,,1.6038,5.625,1.8017,
1993-10-12,26.851,105.79,1.532,7.7267,812.2,1.3297,1.564,8.72,0.659,2093.0,25.17,2.5425,,,1.5957,5.6075,1.7945,
1993-10-13,26.845,105.75,1.523,7.7253,811.4,1.3285,1.5615,8.72,0.662,2093.0,25.17,2.543,,,1.6015,5.6525,1.8015,
1993-10-14,26.845,106.14,1.5147,7.7265,810.6,1.3256,1.569,8.74,0.6633,2103.0,25.175,2.5426,,,1.6128,5.708,1.8136,
1993-10-15,26.87,107.1,1.5105,7.7265,810.4,1.3312,1.5695,8.74,0.6631,2103.0,25.22,2.5435,,,1.6173,5.7283,1.819,
1993-10-18,26.877,107.38,1.4867,7.725,810.3,1.3253,1.5718,8.74,0.6607,2103.0,25.24,2.5435,,,1.639,5.7965,1.8445,
1993-10-19,26.877,107.28,1.489,7.7305,809.5,1.3252,1.5763,8.74,0.6642,2103.0,25.27,2.5435,,,1.6418,5.8045,1.8465,
1993-10-20,26.876,107.38,1.4938,7.732,809.6,1.3171,1.577,8.699,0.6678,2101.8,25.26,2.5445,,,1.6388,5.7913,1.8436,
1993-10-21,26.882,107.8,1.4845,7.7349,809.5,1.311,1.5713,8.7,0.6705,2102.2,25.28,2.544,,,1.6672,5.84,1.8745,
1993-10-22,26.912,108.45,1.4725,7.7385,809.2,1.3048,1.5718,8.7,0.6691,2102.0,25.34,2.5469,,,1.6775,5.8525,1.8835,
1993-10-26,26.89,108.61,1.48,7.7285,809.0,1.317,1.5688,8.7,0.6678,2100.0,25.34,2.5547,,,1.679,5.855,1.8869,
1993-10-27,26.895,108.21,1.481,7.7298,809.4,1.3181,1.5715,8.7,0.6664,2100.0,25.33,2.557,,,1.68,5.861,1.8863,
1993-10-28,26.892,108.45,1.4883,7.7298,809.4,1.3226,1.5805,8.7,0.6676,2100.9,25.33,2.558,,,1.6742,5.857,1.8802,
1993-10-29,26.855,108.23,1.4815,7.7278,808.9,1.3203,1.587,8.7,0.6664,2101.3,25.34,2.5575,,,1.687,5.906,1.895,
1993-10-30,26.861,108.23,1.4815,7.7278,808.2,1.3203,1.587,8.7,0.6664,2101.3,25.34,2.5575,,,1.687,5.906,1.895,
1993-11-02,26.842,108.17,1.4735,7.7257,807.6,1.3077,1.5918,8.697,0.6723,2100.0,25.36,2.5605,,,1.7033,5.9325,1.8991,
1993-11-03,26.853,107.67,1.4845,7.7288,807.3,1.3094,1.5907,8.697,0.6754,2098.3,25.35,2.5615,,,1.689,5.9063,1.8962,
1993-11-04,26.856,107.93,1.4818,7.7265,807.3,1.3035,1.5893,8.691,0.6732,2098.5,25.34,2.5645,,,1.6957,5.9065,1.9026,
1993-11-05,26.875,108.38,1.4838,7.7276,807.1,1.2918,1.5933,8.691,0.6759,2098.0,25.36,2.5545,,,1.6945,5.8885,1.9003,
1993-11-08,26.871,108.12,1.481,7.7269,807.2,1.2973,1.5934,8.691,0.6702,2096.4,25.36,2.5578,,,1.6852,5.868,1.8904,
1993-11-09,26.865,107.97,1.4688,7.7267,807.3,1.3056,1.5931,8.7,0.6673,2094.0,25.34,2.5505,,,1.6928,5.8985,1.899,
1993-11-10,26.873,107.88,1.479,7.7293,807.3,1.3088,1.592,8.7,0.6629,2093.8,25.34,2.55,,,1.6875,5.8835,1.8933,
1993-11-11,26.873,107.0,1.4754,7.7275,806.4,1.3148,1.5918,8.7,0.6588,2090.0,25.32,2.551,,,1.6934,5.9,1.895,
1993-11-15,26.853,105.79,1.4885,7.725,805.9,1.3193,1.5911,8.7,0.6547,2089.0,25.32,2.547,,,1.6935,5.878,1.8991,
1993-11-16,26.861,106.65,1.4805,7.7253,806.9,1.3121,1.5918,8.7,0.656,2092.0,25.34,2.548,,,1.706,5.909,1.9126,
1993-11-17,26.903,107.05,1.4794,7.7275,807.6,1.3148,1.5939,8.7,0.6633,2094.7,25.36,2.5515,,,1.703,5.898,1.9096,
1993-11-18,26.88,107.0,1.4765,7.729,808.1,1.3228,1.5951,8.7,0.6625,2098.8,25.39,2.5502,,,1.7133,5.9325,1.92,
1993-11-19,26.881,107.73,1.4735,7.7265,807.5,1.3271,1.5998,8.69,0.662,2100.6,25.39,2.553,,,1.7143,5.9415,1.9233,
1993-11-22,26.9,108.48,1.4755,7.7267,806.3,1.3273,1.6,8.7,0.6614,2106.3,25.43,2.5511,,,1.7032,5.9193,1.9106,
1993-11-23,26.899,108.67,1.4855,7.7253,806.6,1.3268,1.598,8.7,0.6633,2099.0,25.4,2.5525,,,1.701,5.9125,1.9102,
1993-11-24,26.922,108.05,1.4885,7.7255,807.1,1.3273,1.5975,8.7,0.6647,2097.0,25.4,2.5507,,,1.7024,5.906,1.911,
1993-11-25,26.913,108.33,1.4885,7.7255,807.8,1.3295,1.5974,8.7,0.6647,2097.0,25.4,2.5507,,,1.708,5.91,1.9164,
1993-11-26,26.915,108.52,1.479,7.726,807.7,1.3292,1.6001,8.7,0.662,2099.0,25.4,2.5565,,,1.7138,5.9225,1.9225,
1993-11-29,26.94,109.29,1.4895,7.7265,807.8,1.3348,1.601,8.7,0.6603,2100.0,25.4,2.5595,,,1.7085,5.901,1.9168,
1993-11-30,26.934,108.82,1.4865,7.726,807.6,1.3358,1.5994,8.7,0.6585,2103.1,25.43,2.5578,,,1.715,5.925,1.9239,
1993-12-01,26.927,108.8,1.478,7.723,807.8,1.3348,1.6,8.7,0.6581,2103.5,25.44,2.5568,,,1.7238,5.945,1.9328,
1993-12-02,26.916,108.45,1.4839,7.7253,808.2,1.3308,1.5995,8.7,0.666,2104.8,25.44,2.5572,,,1.7225,5.9365,1.9308,
1993-12-03,26.908,108.85,1.4905,7.7245,808.8,1.3284,1.6021,8.7,0.6687,2104.1,25.44,2.5565,,,1.72,5.912,1.9283,
1993-12-06,26.883,108.18,1.5047,7.724,809.3,1.3223,1.6002,8.7,0.6718,2103.8,25.44,2.5527,,,1.7014,5.8415,1.907,
1993-12-07,26.89,107.95,1.493,7.7237,809.2,1.3233,1.5983,8.699,0.6673,2102.2,25.39,2.552,,,1.7033,5.861,1.9073,
1993-12-08,26.879,107.82,1.4946,7.7233,809.4,1.3229,1.5986,8.699,0.6732,2102.3,25.39,2.5528,,,1.709,5.8525,1.9109,
1993-12-09,26.862,108.65,1.4945,7.723,809.4,1.3298,1.5982,8.7,0.6711,2102.5,25.41,2.552,,,1.7037,5.8388,1.9065,
1993-12-10,26.846,108.98,1.4945,7.7235,809.3,1.3293,1.5988,8.7,0.6723,2102.0,25.41,2.552,,,1.6973,5.811,1.8989,
1993-12-13,26.835,109.04,1.49,7.724,809.2,1.3276,1.5952,8.7,0.6709,2103.0,25.41,2.548,,,1.708,5.8405,1.9125,
1993-12-14,26.828,108.84,1.4885,7.7238,809.9,1.3338,1.5942,8.7,0.6732,2103.4,25.4,2.5487,,,1.7146,5.8638,1.919,
1993-12-15,26.771,109.3,1.4785,7.7253,810.8,1.3343,1.5941,8.7,0.6732,2103.0,25.42,2.549,,,1.7173,5.862,1.923,
1993-12-16,26.706,109.87,1.4873,7.7257,810.7,1.3333,1.5931,8.7,0.6741,2103.8,25.45,2.5505,,,1.7094,5.8385,1.9153,
1993-12-17,26.62,109.84,1.486,7.7265,810.4,1.3398,1.5945,8.7,0.6791,2103.3,25.44,2.5495,,,1.7094,5.838,1.9121,
1993-12-20,26.69,110.27,1.4865,7.7255,810.4,1.3441,1.594,8.7,0.6787,2102.8,25.44,2.551,,,1.7129,5.838,1.918,
1993-12-21,26.75,110.75,1.4885,7.7253,811.6,1.3444,1.5935,8.7,0.6791,2103.0,25.47,2.5513,,,1.707,5.8115,1.9124,
1993-12-22,26.75,111.3,1.4965,7.7245,811.7,1.3365,1.5933,8.7,0.68,2103.0,25.47,2.5517,,,1.7015,5.795,1.906,
1993-12-23,26.698,110.65,1.5034,7.7247,810.5,1.3276,1.5945,8.7,0.6777,2103.0,25.46,2.5657,,,1.6935,5.769,1.747,
1993-12-24,26.659,110.85,1.5034,7.7233,808.3,1.3276,1.5942,8.7,0.6777,2103.0,25.46,2.5657,,,1.6935,5.769,1.747,
1993-12-27,26.66,111.25,1.5045,7.7233,807.8,1.3272,1.596,8.7,0.6787,2103.3,25.49,2.5865,,,1.701,5.7955,1.907,
1993-12-28,26.65,111.45,1.508,7.7228,808.1,1.3311,1.5995,8.7,0.6791,2104.0,25.49,2.6003,,,1.6995,5.7919,1.9045,
1993-12-29,26.644,111.8,1.477,7.7227,808.2,1.3348,1.6005,8.7,0.6741,2109.0,25.48,2.6405,,,1.7275,5.8655,1.934,
1993-12-30,26.677,111.89,1.4762,7.7235,808.4,1.3292,1.604,8.7,0.6759,2109.0,25.54,2.689,,,1.7355,5.893,1.9425,
1993-12-31,26.626,111.89,1.4755,7.7268,808.1,1.3141,1.6075,8.7,0.6852,2105.5,25.54,2.6345,,,1.7435,5.9333,1.9514,
1994-01-05,26.57,113.12,1.4875,7.7231,809.0,1.3208,1.6012,8.7,0.6861,2103.4,25.57,2.6235,,,1.74,5.9055,1.9459,
1994-01-06,26.569,112.65,1.4813,7.725,811.3,1.3209,1.5925,8.7,0.6842,2102.0,25.57,2.631,,,1.7446,5.925,1.9508,
1994-01-07,26.599,112.48,1.493,7.7235,813.0,1.319,1.596,8.69,0.6866,2099.7,25.56,2.6275,,,1.7275,5.8828,1.9315,
1994-01-10,26.471,111.73,1.493,7.724,813.4,1.319,1.596,8.7,0.687,2096.0,25.52,2.6279,,,1.7338,5.906,1.9417,
1994-01-11,26.529,112.45,1.49,7.7255,812.0,1.322,1.6004,8.7,0.6899,2101.5,25.54,2.708,,,1.7419,5.921,1.9493,
1994-01-12,26.559,112.19,1.5035,7.7265,811.7,1.3223,1.604,8.7,0.6904,2104.5,25.56,2.7305,,,1.7339,5.896,1.9406,
1994-01-13,26.51,112.3,1.497,7.7245,811.3,1.3208,1.6061,8.7,0.6923,2110.5,25.56,2.7305,,,1.7513,5.9385,1.9596,
1994-01-14,26.495,111.75,1.4935,7.7255,811.0,1.3239,1.6067,8.7,0.6899,2118.5,25.56,2.731,,,1.7503,5.9415,1.96,
1994-01-17,26.365,111.22,1.4935,7.7261,811.5,1.3203,1.607,8.7,0.6947,2094.0,25.55,2.7405,,,1.7525,5.9475,1.965,
1994-01-18,26.425,111.05,1.496,7.725,812.3,1.3138,1.6075,8.7,0.6966,2109.0,25.55,2.7285,,,1.7465,5.9335,1.954,
1994-01-19,26.449,110.77,1.493,7.7243,812.0,1.311,1.6085,8.7,0.6995,2109.0,25.53,2.729,,,1.7455,5.934,1.9557,
1994-01-20,26.456,111.43,1.4968,7.7245,810.6,1.3118,1.611,8.7,0.704,2114.5,25.52,2.744,,,1.7376,5.9125,1.947,
1994-01-21,26.434,111.3,1.4927,7.7239,810.5,1.3115,1.6043,8.7,0.703,2114.8,25.52,2.7405,,,1.7542,5.9565,1.9658,
1994-01-24,26.47,112.1,1.4945,7.7228,810.2,1.3113,1.6072,8.7,0.704,2117.0,25.54,2.7615,,,1.7512,5.9425,1.9705,
1994-01-25,26.465,111.55,1.4955,7.724,809.4,1.3124,1.6022,8.71,0.708,2117.5,25.53,2.7605,,,1.7484,5.932,1.9599,
1994-01-26,26.468,110.24,1.4945,7.7233,809.1,1.3133,1.5985,8.7,0.709,2113.8,25.53,2.7517,,,1.7451,5.927,1.9565,
1994-01-27,26.436,109.55,1.5085,7.7238,808.7,1.317,1.598,8.7,0.709,2113.8,25.53,2.755,,,1.729,5.8848,1.9376,
1994-01-28,26.455,109.1,1.4965,7.7247,808.4,1.3243,1.595,8.7,0.709,2112.8,25.43,2.7615,,,1.742,5.917,1.9515,
1994-01-31,26.42,109.55,1.5055,7.7225,808.1,1.3296,1.593,8.7,0.709,2115.0,25.48,2.7585,,,1.7342,5.885,1.9423,
1994-02-01,26.435,108.2,1.501,7.7228,808.8,1.3309,1.591,8.6994,0.7166,2113.0,25.41,2.775,,,1.731,5.8775,1.9395,
1994-02-02,26.435,108.43,1.4956,7.7232,807.9,1.3279,1.588,8.701,0.7151,2111.8,25.41,2.7705,,,1.7334,5.8825,1.9425,
1994-02-03,26.395,108.26,1.4874,7.7249,807.7,1.3293,1.5868,8.7034,0.7156,2113.3,25.42,2.7693,,,1.7415,5.9065,1.9507,
1994-02-04,26.398,108.37,1.4775,7.7238,807.6,1.3413,1.5895,8.701,0.7145,2113.0,25.42,2.7675,,,1.761,5.961,1.9713,
1994-02-07,26.434,108.9,1.481,7.7303,807.6,1.3405,1.5896,8.7005,0.7151,2114.0,25.42,2.765,,,1.7605,5.962,1.9703,
1994-02-08,26.453,108.7,1.4625,7.7435,808.7,1.3405,1.586,8.7074,0.7151,2119.0,25.44,2.7615,,,1.7534,5.9555,1.9644,
1994-02-14,26.408,105.69,1.4855,7.7425,811.0,1.3541,1.5835,8.7074,0.7115,2118.3,25.4,2.7525,,,1.7245,5.872,1.9365,
1994-02-15,26.359,102.02,1.4724,7.7325,812.4,1.3523,1.5815,8.7074,0.708,2117.3,25.26,2.7835,,,1.7313,5.8938,1.9419,
1994-02-16,26.393,103.15,1.477,7.7355,810.8,1.3461,1.5922,8.7024,0.7115,2118.9,25.3,2.7845,,,1.7236,5.8665,1.9327,
1994-02-17,26.398,103.48,1.48,7.7337,811.0,1.3381,1.5897,8.7065,0.7151,2121.0,25.29,2.7805,,,1.7222,5.8545,1.9325,
1994-02-18,26.41,104.57,1.482,7.732,810.5,1.3392,1.5892,8.702,0.714,2128.0,25.29,2.7785,,,1.714,5.825,1.9235,
1994-02-21,26.475,105.23,1.482,7.7287,810.1,1.3392,1.5887,8.6988,0.714,2128.0,25.29,2.7785,,,1.714,5.825,1.9235,
1994-02-22,26.47,105.95,1.479,7.7277,809.4,1.3375,1.5933,8.6995,0.7192,2147.0,25.36,2.7685,,,1.7236,5.8583,1.9342,
1994-02-23,26.543,104.65,1.4785,7.727,808.4,1.3417,1.585,8.7003,0.7244,2142.5,25.33,2.7355,,,1.7288,5.8718,1.9395,
1994-02-24,26.495,105.4,1.485,7.732,808.3,1.3488,1.587,8.7022,0.7249,2139.5,25.33,2.7345,,,1.7169,5.833,1.9275,
1994-02-25,26.5,104.95,1.4885,7.732,808.1,1.3488,1.5864,8.6947,0.7202,2145.5,25.33,2.735,,,1.711,5.81,1.922,
1994-02-28,26.483,104.3,1.4855,7.7275,808.0,1.3501,1.5825,8.7044,0.713,2144.5,25.33,2.7265,,,1.7042,5.7905,1.9132,
1994-03-01,26.496,104.92,1.4895,7.7285,808.0,1.3501,1.5817,8.702,0.7145,2145.5,25.31,2.7265,,,1.7095,5.8185,1.9188,
1994-03-02,26.478,104.23,1.4964,7.7283,808.6,1.354,1.5834,8.705,0.7065,2146.0,25.31,2.7165,,,1.705,5.802,1.913,
1994-03-03,26.452,103.92,1.496,7.728,807.1,1.3528,1.5803,8.706,0.7065,2146.0,25.29,2.7225,,,1.711,5.8125,1.92,
1994-03-04,26.428,104.8,1.4895,7.7255,807.4,1.3573,1.5831,8.7062,0.7151,2146.0,25.28,2.7245,,,1.719,5.8445,1.931,
1994-03-07,26.395,105.5,1.49,7.7283,807.0,1.3584,1.5835,8.7066,0.7186,2147.0,25.31,2.7205,,,1.7205,5.8415,1.9293,
1994-03-08,26.44,105.54,1.4875,7.728,807.3,1.3563,1.583,8.705,0.7166,2148.0,25.31,2.7215,,,1.7148,5.824,1.9247,
1994-03-09,26.39,105.17,1.4965,7.7275,808.8,1.3546,1.5838,8.7038,0.714,2148.5,25.3,2.7215,,,1.6995,5.7835,1.9086,
1994-03-10,26.419,105.57,1.5035,7.727,808.6,1.357,1.5842,8.7003,0.7095,2150.0,25.29,2.7198,,,1.6836,5.7355,1.891,
1994-03-11,26.375,104.98,1.5,7.7263,809.3,1.3623,1.5833,8.7038,0.71,2150.0,25.28,2.7205,,,1.6835,5.7243,1.8913,
1994-03-14,26.39,105.55,1.4958,7.7262,806.4,1.3614,1.5833,8.7005,0.7186,2150.0,25.305,2.7255,,,1.691,5.747,1.8984,
1994-03-15,26.402,106.38,1.491,7.7255,807.0,1.3643,1.5862,8.7,0.7176,2148.0,25.33,2.7345,,,1.696,5.77,1.9059,
1994-03-16,26.424,105.83,1.4948,7.725,807.2,1.3647,1.5867,8.7007,0.713,2148.5,25.32,2.726,,,1.689,5.742,1.8964,
1994-03-17,26.419,105.78,1.4939,7.725,806.5,1.3693,1.5827,8.7002,0.7125,2149.0,25.31,2.7165,,,1.6883,5.7533,1.8983,
1994-03-18,26.385,106.08,1.4905,7.7288,806.3,1.3697,1.5843,8.6991,0.7125,2148.3,25.31,2.7205,,,1.6968,5.781,1.9067,
1994-03-21,26.405,106.08,1.4885,7.7285,806.8,1.3693,1.5845,8.6992,0.709,2148.5,25.32,2.7212,,,1.6895,5.7605,1.8989,
1994-03-22,26.423,105.95,1.488,7.7265,807.2,1.3669,1.5861,8.6978,0.709,2148.5,25.3,2.722,,,1.6884,5.7638,1.8975,
1994-03-23,26.41,106.13,1.4975,7.7255,807.5,1.3645,1.585,8.6993,0.7105,2149.3,25.3,2.7238,,,1.6815,5.745,1.8905,
1994-03-24,26.425,106.53,1.4975,7.7252,808.0,1.3736,1.585,8.7055,0.7095,2150.0,25.31,2.724,,,1.668,5.7038,1.8733,
1994-03-25,26.413,105.17,1.4988,7.725,808.0,1.3766,1.581,8.7012,0.7115,2150.5,25.27,2.7145,,,1.6655,5.71,1.8732,
1994-03-28,26.408,104.74,1.4961,7.7249,809.0,1.3742,1.5759,8.7016,0.706,2152.0,25.25,2.6855,,,1.6722,5.712,1.8804,
1994-03-30,26.375,103.28,1.4795,7.7268,806.7,1.3793,1.569,8.708,0.6986,2153.8,25.24,2.6875,,,1.6749,5.724,1.8825,
1994-03-31,26.33,102.8,1.4835,7.7285,806.5,1.3835,1.5695,8.708,0.701,2154.8,25.24,2.6815,,,1.674,5.72,1.88,
1994-04-01,26.365,103.0,1.4735,7.7285,807.2,1.3883,1.5695,8.6987,0.701,2154.8,25.235,2.6815,,,1.698,5.7943,1.9075,
1994-04-06,26.339,104.34,1.4685,7.727,809.8,1.3862,1.5722,8.6999,0.705,2154.8,25.265,2.6925,,,1.715,5.8705,1.9256,
1994-04-07,26.37,104.27,1.473,7.7265,809.3,1.3828,1.5702,8.6982,0.7125,2157.0,25.32,2.6877,,,1.717,5.877,1.9256,
1994-04-08,26.384,104.95,1.4768,7.728,809.2,1.3836,1.571,8.6999,0.7233,2158.0,25.33,2.6845,,,1.7125,5.8655,1.9223,
1994-04-11,26.385,104.48,1.4705,7.726,811.1,1.3863,1.5662,8.7001,0.7228,2157.8,25.3,2.686,,,1.713,5.8648,1.9211,
1994-04-12,26.399,103.52,1.476,7.726,810.3,1.3779,1.5635,8.6991,0.7239,2157.0,25.3,2.694,,,1.7168,5.87,1.9254,
1994-04-13,26.382,103.65,1.4759,7.7265,810.3,1.3753,1.5641,8.6992,0.7207,2156.5,25.3,2.695,,,1.709,5.8475,1.9186,
1994-04-14,26.376,103.0,1.4773,7.7263,809.4,1.3801,1.5603,8.6982,0.7233,2155.3,25.3,2.6875,,,1.71,5.8478,1.9192,
1994-04-15,26.38,103.95,1.472,7.7255,809.2,1.3863,1.5615,8.6971,0.7233,2158.5,25.275,2.6875,,,1.7145,5.8615,1.9235,
1994-04-18,26.384,103.28,1.4765,7.7265,809.2,1.3885,1.5592,8.6961,0.7176,2158.0,25.255,2.6913,,,1.708,5.8465,1.9163,
1994-04-19,26.395,103.23,1.4805,7.7271,809.0,1.3846,1.5576,8.6952,0.7151,2157.8,25.245,2.685,,,1.7005,5.8375,1.9079,
1994-04-20,26.386,103.4,1.4949,7.7275,808.4,1.3813,1.5582,8.6945,0.7166,2157.0,25.248,2.6885,,,1.6873,5.795,1.8964,
1994-04-21,26.388,102.9,1.491,7.727,807.4,1.3785,1.5575,8.6937,0.713,2159.5,25.23,2.6905,,,1.6905,5.796,1.9005,
1994-04-22,26.435,103.77,1.4895,7.7275,807.4,1.3788,1.5595,8.6925,0.7186,2160.3,25.245,2.6906,,,1.6882,5.787,1.8993,
1994-04-25,26.41,103.05,1.4915,7.7265,807.2,1.3779,1.5568,8.6925,0.7166,2160.0,25.21,2.6905,,,1.6798,5.767,1.8874,
1994-04-26,26.391,103.11,1.5057,7.726,807.4,1.3728,1.5563,8.6909,0.7207,2159.8,25.23,2.6905,,,1.6758,5.7558,1.8848,
1994-04-27,26.396,102.68,1.5045,7.726,807.2,1.3763,1.5567,8.6894,0.7161,2159.8,25.22,2.6935,,,1.6723,5.7345,1.8779,
1994-04-28,26.45,102.38,1.514,7.7256,807.0,1.3818,1.5556,8.6877,0.712,2158.0,25.22,2.691,,,1.661,5.6985,1.866,
1994-04-29,26.415,102.38,1.519,7.7252,807.3,1.3821,1.5545,8.6872,0.7135,2156.0,25.18,2.6785,,,1.6535,5.6593,1.8561,
1994-04-30,26.417,102.38,1.519,7.7252,807.3,1.3821,1.5545,8.6872,0.7135,2156.0,25.18,2.6785,,,1.6535,5.6593,1.8561,
1994-05-02,26.419,101.8,1.5155,7.725,807.5,1.3818,1.5545,8.6847,0.712,2156.0,25.18,2.6785,,,1.6474,5.641,1.8502,
1994-05-03,26.465,101.8,1.5135,7.7253,807.5,1.3875,1.554,8.6847,0.7055,2154.1,25.17,2.6733,,,1.637,5.6108,1.8516,
1994-05-04,26.468,101.8,1.502,7.7267,807.1,1.3876,1.5535,8.6784,0.7125,2154.0,25.17,2.673,,,1.6545,5.664,1.8516,
1994-05-05,26.535,101.8,1.4985,7.7261,807.1,1.3833,1.5571,8.6736,0.7156,2155.8,25.17,2.6505,,,1.6665,5.7113,1.8516,
1994-05-06,26.544,103.1,1.493,7.7275,806.0,1.3804,1.5572,8.6682,0.7156,2158.0,25.21,2.6325,,,1.6625,5.7003,1.8516,
1994-05-09,26.648,102.41,1.498,7.728,806.4,1.3818,1.55,8.6664,0.7192,2159.0,25.19,2.6105,,,1.654,5.672,1.8807,
1994-05-10,26.75,103.18,1.4887,7.7262,808.3,1.3783,1.5532,8.6653,0.7244,2160.5,25.21,2.616,,,1.6725,5.7305,1.8807,
1994-05-11,26.765,104.12,1.4945,7.7263,806.8,1.3813,1.557,8.664,0.7223,2161.5,25.253,2.6045,,,1.6683,5.721,1.873,
1994-05-12,26.835,104.1,1.4998,7.7262,806.2,1.3802,1.5533,8.6629,0.7176,2161.0,25.24,2.613,,,1.6663,5.7155,1.8709,
1994-05-13,26.823,104.58,1.499,7.7265,805.9,1.3775,1.5538,8.662,0.7228,2161.5,25.23,2.609,,,1.6705,5.729,1.873,
1994-05-16,26.803,104.87,1.504,7.7265,806.0,1.3755,1.55,8.661,0.7254,2162.6,25.25,2.609,,,1.6735,5.736,1.8785,
1994-05-17,26.85,104.7,1.5025,7.7265,806.3,1.3766,1.5502,8.6606,0.7275,2162.8,25.24,2.612,,,1.672,5.729,1.8761,
1994-05-18,26.86,104.18,1.5088,7.726,806.3,1.375,1.5473,8.6607,0.7281,2162.8,25.22,2.6075,,,1.6568,5.669,1.8595,
1994-05-19,26.84,103.58,1.5075,7.7252,806.2,1.3745,1.5365,8.6605,0.7286,2161.9,25.2,2.5945,,,1.6578,5.664,1.8599,
1994-05-20,26.828,104.34,1.505,7.7253,806.4,1.3784,1.5412,8.6604,0.7291,2162.8,25.2,2.589,,,1.6454,5.63,1.8473,
1994-05-23,26.86,104.3,1.507,7.725,806.5,1.3754,1.5367,8.6602,0.7345,2163.5,25.2,2.5935,,,1.6436,5.6263,1.8437,
1994-05-24,26.959,104.47,1.506,7.725,806.1,1.3785,1.5371,8.6604,0.7361,2163.9,25.2,2.597,,,1.6545,5.6605,1.8564,
1994-05-25,27.105,104.72,1.5094,7.7252,806.2,1.3836,1.5371,8.6602,0.7345,2163.9,25.2,2.594,,,1.6447,5.625,1.8445,
1994-05-26,27.055,104.15,1.5095,7.7253,806.5,1.3867,1.534,8.6602,0.7323,2164.0,25.2,2.5835,,,1.6485,5.632,1.849,
1994-05-27,27.054,104.53,1.5102,7.726,806.6,1.3868,1.5369,8.66,0.7329,2164.0,25.205,2.588,,,1.6433,5.621,1.8415,
1994-05-30,27.05,104.38,1.5095,7.726,806.1,1.3854,1.5333,8.6597,0.7345,2163.8,25.205,2.5875,,,1.6467,5.621,1.8465,
1994-05-31,27.05,104.38,1.5105,7.7262,806.1,1.3831,1.5325,8.6597,0.7383,2164.0,25.21,2.5795,,,1.6458,5.6265,1.8464,
1994-06-01,27.077,104.72,1.5169,7.726,806.1,1.3863,1.5331,8.6596,0.7405,2164.0,25.225,2.5787,,,1.6464,5.6265,1.8455,
1994-06-02,27.078,104.65,1.5105,7.726,806.5,1.3857,1.532,8.6594,0.7383,2165.3,25.21,2.586,,,1.6532,5.645,1.8529,
1994-06-03,27.075,105.07,1.5055,7.7278,806.4,1.3768,1.5361,8.6591,0.7377,2165.9,25.22,2.5895,,,1.6703,5.702,1.8715,
1994-06-06,27.075,105.38,1.5078,7.7272,806.3,1.3697,1.535,8.6591,0.7345,2166.8,25.24,2.591,,,1.6705,5.6975,1.8726,
1994-06-07,27.086,105.31,1.5095,7.7295,806.3,1.3737,1.5328,8.659,0.7345,2166.5,25.24,2.5935,,,1.6667,5.681,1.868,
1994-06-08,27.078,104.32,1.511,7.7307,806.4,1.3755,1.5325,8.659,0.7334,2167.0,25.215,2.5895,,,1.6685,5.6828,1.8705,
1994-06-09,27.071,104.07,1.5095,7.7352,806.3,1.3745,1.5333,8.6588,0.7345,2167.8,25.21,2.596,,,1.6672,5.676,1.869,
1994-06-10,27.061,104.07,1.509,7.735,806.3,1.3747,1.5342,8.6585,0.7345,2167.8,25.21,2.596,,,1.6664,5.6705,1.8681,
1994-06-14,27.046,102.88,1.5194,7.735,806.7,1.3849,1.5308,8.6581,0.7291,2166.0,25.183,2.596,,,1.6462,5.6145,1.8425,
